64,0
66,0.009339575877218193
77,0.01192156214274818
78,0.01485455161260322
87,0.02397862627079511
82,0.05339683192892394
81,0.05905100606917289
103,0.06409599849341598
56,0.0645268991592112
68,0.06489765908143798
35,0.06551299732536646
48,0.071518556626454
72,0.07602643732846429
79,0.08955752528817662
54,0.0903319751223346
75,0.09086866489476528
57,0.09948654027876098
69,0.103493540538469
113,0.1046229083396152
112,0.1050085814098355
38,0.1067616675618553
109,0.1074207233021987
100,0.1116666451499527
98,0.1119255713128276
65,0.1155481555997015
85,0.1159033607841435
36,0.1166392587631504
71,0.1185109879593956
80,0.1253415503117042
88,0.1439173868255438
53,0.1447470920757874
52,0.145959298977713
90,0.1459997410849649
119,0.1533908910290554
107,0.1537612853078328
97,0.1544365633584634
83,0.1547120000412717
104,0.1596530859648058
51,0.1642613339899523
101,0.1680887778803953
86,0.1703050094792353
37,0.173983465887536
50,0.1770449585670741
121,0.1812883255677975
70,0.1821047450137681
111,0.1822775992877729
73,0.1850788935316809
110,0.2027417260573781
117,0.2030102816286565
67,0.2116425019503212
49,0.2164375970583607
84,0.2184504586293082
74,0.2214655621980986
123,0.2224814368377043
89,0.2242743010820063
125,0.2253588534265251
120,0.2282786972536791
115,0.2340103242375883
106,0.2370645295398737
102,0.2397438009073973
122,0.2401211551562094
76,0.2410063199305725
55,0.241791701216222
118,0.245503719835231
116,0.2462168485399304
91,0.248859476490959
93,0.2504773352327792
105,0.2547537423401118
99,0.2695718625214151
108,0.2754332226597523
61,0.2777536043540144
63,0.2833234243715831
124,0.2863489290876575
62,0.288672405077695
60,0.2888047304395613
41,0.2992223612340016
40,0.2995104982666888
43,0.3001606841957126
47,0.3055888964702493
92,0.3057611321571767
114,0.3059917057324787
42,0.3349883610619344
33,0.3590033940567627
94,0.3916879761025925
59,0.4002273712616674
34,0.4146108670719559
126,0.4329958893235561
58,0.46719001422257
44,0.5086980151514126
39,0.5806110199089847
95,0.5835978937290834
45,0.6108057632660382
46,0.6375297955534229
96,0.6638900013714314
32,1
